lat,lon
-62.9,-62.966667
-63.68,-59.71
-62.985,-58.256667
-63.681667,-61.069722
-63.093333,-59.19
-63.171667,-58.752778
-63.038333,-59.251667
-62.87,-57.328056
-62.485,-61.36
-62.761667,-59.443333
-63.013333,-58.294722
-63.226389,-59.216667
-63.468333,-60.151667
-61.533333,-58.531667
-61.605,-58.488333
-63.848333,-60.373333
-62.855,-57.446667
-62.991667,-58.125
-62.594722,-55.386667
-63.271667,-59.141667
-62.725,-54.488333
-62.831667,-57.521667
-63.603056,-59.238333
-63.056667,-58.115
-63.1,-60.3
-63.416667,-61.256667
-62.869444,-58.79
-62.851667,-59.735
-62.55,-61.768333
-63.45,-60.35
-62.988333,-58.305
-60.461389,-47.694722
-63.228056,-59.105
-63.85,-60.366667
-62.55,-62.533333
-63.609722,-59.5
-63.233333,-59.15
-62.846667,-57.335
-63.873333,-60.235
-63.641667,-61.183056
-61.338333,-57.613333
-63.2,-58.716667
-62.666667,-62.65
-62.683333,-55.483333
-63.166667,-59.35
-63.64,-59.694722
-63.686389,-61.069444
-61.11,-55.925
-62.628333,-59.483333
-62.906667,-57.102778
-63.183333,-58.866667
-62.666667,-62.683333
-63.225,-59.046667
-61.566667,-61.5
-63.669444,-61.069444
-63.473333,-59.356667
-63.56,-61.78
-61.093333,-55.876667
-63.038333,-60.091667
-63.025,-58.847222
-62.848333,-58.743333
-63.333333,-60.45
-63.003333,-57.811389
-63.021667,-58.783333
-63.066667,-58.65
-63.061389,-57.691667
-61.55,-57.88
-61.631667,-58.616667
-63.998333,-60.986667
-63.971667,-60.951667
-63.408333,-59.126667
-64.105556,-61.316667
-63.983611,-58.58
-63.402778,-61.57
-63.4,-60.233333
-63.053333,-57.844722
-63.01,-58.12
-60.475,-47.975
-63.244722,-58.928056
-63.066667,-63.05
-61.616667,-61.583333
-63.601667,-59.544722
-64.333333,-61.7
-61.4,-57.708333
-63.638333,-59.446667
-63.06,-58.428056
-63.548333,-59.093333
-63.102778,-59.193333
-63.341667,-59.051667
-63.383333,-60.433333
-63.35,-59.933333
-62.993333,-57.881667
-62.6,-62.55
-61.566667,-61.65
-61.566667,-61.566667
-63.183333,-58.65
-63.552778,-59.115
-63.794444,-61.477778
-63.316667,-59.026667
-63.552778,-61.598333
-62.563333,-61.196667
-62.826667,-59.86
-63.38,-61.321667
-62.555,-61.208333
-63.466667,-60.2
-63.173333,-58.291667
-63.096667,-57.666667
-63.308333,-59.275
-61.716667,-58.483333
-63.863333,-60.285
-63.681667,-59.571667
-63.586111,-59.56
-63.086389,-58.648333
-63.602778,-61.946667
-63.41,-61.541667
-62.631667,-61.535
-63.343333,-61.166667
-63.366667,-61.013333
-61.303333,-57.461389
-63.233333,-58.9
-62.55,-62.533333
-62.558333,-55.326667
-62.808333,-54.943333
-62.863333,-57.401667
-63.01,-58.261389
-63.594722,-60.773333
-61.044722,-55.755
-62.996667,-59.598333
-63.105556,-58.694444
-62.555,-61.513333
-63.183333,-58.816667
-62.516667,-62.483333
-62.638333,-55.416667
-63.28,-59.03
-62.773333,-55.02
-63.266667,-59.483333
-62.866667,-57.48
-62.96,-58.05
-63.575,-60.748333
-63.281667,-58.991667
-61.005,-55.843333
-63.028056,-58.823333
-63.166667,-58.933333
-62.683333,-62.666667
-62.646667,-55.418333
-62.791667,-57.363333
-63.565,-60.653056
-63.325,-59.09
-61.016667,-55.876667
-62.561667,-61.205
-63.026667,-58.826667
-62.865,-58.981667
-62.711667,-59.66
-62.555,-61.493333
-62.556944,-61.572778
-63.011389,-58.494722
-60.456667,-48.001667
-63.25,-59.231667
-63.473333,-60.288333
-63.15,-59.05
-63.833333,-60.4
-63.35,-59.35
-63.018333,-58.618333
-62.944722,-58.788333
-63.365,-59.01
-62.93,-60.066667
-62.965,-59.32
-63.15,-58.8
-62.666667,-62.683333
-60.42,-47.585
-61.533333,-61.516667
-63.231667,-59.183333
-62.673333,-55.228056
-63.666667,-59.536389
-62.868333,-57.413333
-63.64,-61.04
-63.675,-61.136389
-63.758333,-60.121667
-63.071667,-59.094722
-60.426667,-65.828056
-61.076667,-56.021667
-63,-59.538333
-63.173333,-60.01
-63.53,-61.436667
-61.35,-57.703333
-63.683333,-61.05
-62.616667,-62.566667
-63.766667,-60.05
-63,-63.033333
-63.9,-60.516667
-63.626667,-59.718333
-63.578056,-60.888333
-63.098333,-59.285
-63.019444,-60.016667
