lat,lon
-65.069505,-64.029127
-64.693133,-62.997567
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-63.019405,-60.386929
-67.183439,-67.705159
-63.019405,-60.386929
-63.019405,-60.386929
-62.902977,-58.331552
-69.696633,-69.01425
-62.902977,-58.331552
-64.458628,-62.121663
-69.696633,-69.01425
-64.458628,-62.121663
-64.458628,-62.121663
-64.458628,-62.121663
-64.458628,-62.121663
-64.725243,-63.030745
-65.229556,-64.1255
-67.56,-66.85
-65.229556,-64.1255
-67.56,-66.85
-67.56,-66.85
-67.56,-66.85
-64.875841,-63.152739
-64.759805,-62.708582
-64.759805,-62.708582
-67.56,-66.85
-67.56,-66.85
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.11334,-60.0565
-63.404493,-55.253178
-63.566111,-56.428056
-63.11334,-60.0565
-63.404493,-55.253178
-63.566111,-56.428056
-63.566111,-56.428056
-63.566111,-56.428056
-63.404493,-55.253178
-63.11334,-60.0565
-63.566111,-56.428056
-63.404493,-55.253178
-63.11334,-60.0565
-63.566111,-56.428056
-63.404493,-55.253178
-63.11334,-60.0565
-63.404493,-55.253178
-63.11334,-60.0565
-63.566111,-56.428056
-63.404493,-55.253178
-63.11334,-60.0565
-63.11334,-60.0565
-63.404493,-55.253178
-64.27875,-66.769533
-64.27875,-66.769533
-64.27875,-66.769533
-64.67,-62.91
-64.67,-62.91
-64.27875,-66.769533
-63.404493,-55.253178
-64.67,-62.91
-64.27875,-66.769533
-64.67,-62.91
-64.27875,-66.769533
-63.404493,-55.253178
-64.67,-62.91
-64.27875,-66.769533
-63.404493,-55.253178
-64.27875,-66.769533
-64.67,-62.91
-64.67,-62.91
-63.404493,-55.253178
-63.404493,-55.253178
-64.27875,-66.769533
-64.67,-62.91
-63.404493,-55.253178
-64.67,-62.91
