Quantity;latitude;Longitude;Date
14226;-63.516667;-60.316667;07/05/2014
11602;-63.136667;-58.28;13/05/2020
15684;-63.1;-58.716667;16/03/2014
2026;-62.883333;-58.266667;04/03/2014
20424;-61.583333;-61.5;25/01/2014
17796;-63.066667;-63.05;29/12/2013
17991;-63.48;-59.111389;30/04/2022
3135;-63.385;-59.978056;01/06/2022
1309;-63.816667;-60.266667;24/03/2014
27805;-64.25;-61.35;29/03/2014
16349;-63.602778;-59.571667;06/04/2018
2705;-63.836111;-60.445;14/04/2012
15939;-61.128056;-55.991667;01/01/2019
26539;-63.193333;-59.969444;17/06/2019
16435;-63.030556;-59.313889;09/04/2012
27651;-62.846667;-59.158333;16/04/2019
18462;-62.523333;-61.538333;05/06/2012
26441;-62.83;-57.58;03/05/2019
11382;-64.29;-61.543333;26/03/2020
9750;-62.533333;-62.533333;11/02/2014
18814.4;-63.133333;-59;02/05/2013
25521;-63.533333;-59.078056;04/05/2022
31470;-63.296667;-59.185;05/06/2022
41058;-63.266667;-59.123333;30/05/2022
6962;-61.571667;-58.408333;28/01/2013
22507;-63.631667;-59.486111;07/05/2018
37505;-64.294722;-61.18;06/03/2018
15064;-63.481667;-59.136389;05/06/2018
12405;-60.966667;-56.213333;03/01/2019
20815;-61.065;-55.916667;24/12/2018
29120;-63.173333;-59.155;18/12/2011
27836;-62.955;-60.025;12/06/2019
31874;-62.85;-57.352778;28/04/2019
19268;-63.566667;-60.366667;06/05/2014
4627;-62.933333;-58.016667;04/03/2014
24120;-62.61;-55.766667;01/04/2022
17929;-63.25;-59.35;07/05/2013
13808;-61.5;-61.533333;22/01/2014
9845;-64.166667;-61.283333;31/03/2014
28134;-63.875;-60.24;05/04/2021
17035;-63.811389;-60.388333;23/04/2021
23850;-63.621667;-59.403056;05/04/2018
13251;-63.788889;-60.36;13/04/2012
6005;-62.978333;-58.843333;21/12/2011
5835;-63.023333;-58.946667;14/12/2011
19575;-62.853333;-57.528056;03/05/2019
21854;-63.365;-61.421667;02/07/2019
26545;-63.45;-61.408333;13/07/2019
12305;-63.433333;-60.7;24/04/2014
19350;-61.566667;-61.533333;30/01/2014
21163;-61.65;-61.65;01/02/2014
20572;-62.96;-58.753333;21/06/2022
20510.4;-63.1;-58.816667;02/06/2013
10159;-63.383333;-59.216667;08/05/2013
19425;-61.466667;-61.55;23/01/2014
28721;-62.5;-57.451667;14/05/2021
21497;-63.046667;-58.491667;06/05/2021
6204;-63.644722;-59.205;14/05/2018
11741;-63.04;-58.623333;02/01/2012
21396;-63.553333;-61.448333;26/06/2019
16032;-63.4;-60.5;26/04/2014
55976;-63.31;-59.286111;30/04/2020
36932;-63.081667;-58.294722;20/06/2022
16371;-63.233333;-59.033333;06/05/2013
29491;-62.928056;-57.426667;09/06/2022
3072;-61.491667;-57.698333;26/01/2013
11691;-63.84;-60.485;15/04/2021
33723;-63.866667;-60.344722;08/04/2021
15682;-63.175;-58.338333;04/05/2021
16658;-63.59;-60.82;26/04/2021
25110;-63.456667;-59.138333;08/06/2018
18081;-61.019444;-55.29;25/12/2018
33412;-63.146667;-60.13;18/06/2019
11494;-63.38;-61.138333;08/07/2019
14005;-63.516667;-60.366667;08/05/2014
5499;-63.166667;-59.155;30/04/2020
9750;-62.533333;-62.55;11/02/2014
39840;-63.071667;-58.298333;20/06/2022
28746;-63.008333;-57.271667;15/06/2022
20536;-63.293333;-59.098333;03/05/2022
16685;-63.38;-58.848333;30/04/2022
41365;-63.32;-59.263333;04/06/2022
32801;-63.453333;-60.113333;02/06/2022
11789;-61.603056;-57.766667;24/01/2013
5904;-61.513333;-58.341667;27/01/2013
5941;-63.488333;-59.326667;08/05/2018
48608;-64.321667;-61.508333;06/03/2018
11484;-61.094722;-56.002778;03/01/2019
17999;-62.886667;-59.802778;14/06/2019
17549;-62.98;-59.098333;06/06/2019
14226;-63.516667;-60.366667;07/05/2014
11081;-63.081667;-58.19;13/05/2020
3614;-62.933333;-58;04/03/2014
22965;-62.635;-55.59;01/04/2022
28925;-63.011389;-57.316667;13/06/2022
22739;-63.216667;-59.383333;06/05/2013
31619;-63.096667;-58.84;22/04/2022
17265;-63.376667;-58.928056;30/04/2022
17092;-63.5;-59.433333;05/04/2013
22021;-63.641667;-60.618333;23/04/2021
7645;-63.603056;-59.336111;06/04/2018
13888;-63.748333;-60.46;14/04/2012
9879;-63.096667;-58.903333;21/12/2011
209453;-63.06;-58.743333;18/05/2019
14481;-63.056667;-60.069444;22/06/2019
21281;-62.843333;-59.396667;15/06/2019
27335;-62.994722;-58.736667;09/05/2019
6608;-62.625;-59.193333;04/06/2012
22440;-63.416667;-59.34;04/05/2019
9661;-62.515;-61.736667;24/05/2012
18355;-63.075;-57.736111;14/05/2020
12764;-61.5;-61.583333;25/01/2014
18979;-63.066667;-58.933333;04/06/2013
32050;-63.08;-58.756667;21/04/2022
17228;-64.2;-61.3;31/03/2014
18992;-63.569722;-59.573333;05/04/2013
7258;-63.600278;-59.671667;22/04/2021
28649;-63.176667;-58.846667;03/05/2021
20132;-63.616667;-59.58;08/04/2018
10232;-63.586111;-59.583333;10/05/2018
4848;-63.828333;-60.495;13/04/2012
13459;-61.052778;-55.765;05/01/2019
3271;-63.316667;-58.921667;31/12/2011
18620;-63.061389;-60.27;20/06/2019
13677;-63.313333;-61.16;06/07/2019
28024;-62.875;-58.786111;14/04/2019
12737;-63.383333;-61.196667;08/07/2019
23135;-63.456667;-61.365;13/07/2019
9728;-63.376667;-59.413333;21/03/2020
7456;-61.6;-61.633333;31/01/2014
41010.7;-63.133333;-58.95;03/06/2013
16952;-63.433333;-59.416667;08/05/2013
20173;-62.666667;-55.428056;16/04/2022
23715;-63.511389;-59.37;14/03/2021
9874;-63.044722;-58.741667;27/05/2021
8833;-63.633333;-59.631667;02/04/2013
29785;-63.613333;-59.486111;05/04/2018
8621;-63.644722;-59.48;14/05/2018
21835;-63.591667;-61.791667;30/06/2019
21532;-63.396667;-58.676667;31/12/2011
52718;-62.82;-59.55;08/06/2012
25528;-63.133333;-58.863333;12/05/2019
5766;-62.546667;-61.751667;24/05/2012
25977;-63.021667;-58.526667;10/05/2019
6535;-63.5;-60.383333;08/05/2014
4747;-62.816667;-58.166667;15/03/2014
37660;-63.094722;-58.365;20/06/2022
4491;-62.993333;-57.271667;14/06/2022
4300;-61.566667;-61.583333;18/01/2014
31215;-63.336667;-59.163333;01/05/2022
8034;-63.415;-60.050278;31/05/2022
18338;-61.626389;-57.825;24/01/2013
7854;-63.111389;-58.706667;24/05/2021
7721;-64.319722;-61.526667;05/03/2018
30735;-62.051667;-59.186667;15/12/2011
27042;-62.915;-57.278056;28/04/2019
16001;-63.54;-59.54;03/05/2019
3874;-62.575;-61.566667;22/05/2012
15348;-63.993056;-62.091667;24/03/2020
4583;-61.566667;-61.6;09/02/2014
6312;-61.483333;-61.533333;27/01/2014
20795.6;-63.283333;-59.133333;09/05/2013
31463;-63.3;-59.178056;06/06/2022
23498;-63.611389;-59.598333;15/03/2021
6643;-63.483333;-59.5;06/04/2014
8828;-63.166667;-58.766667;18/03/2014
24552;-63.025;-58.605;01/06/2021
13981;-63.031667;-58.521667;07/05/2021
27148;-63.56;-60.476667;02/06/2018
15957;-63.221667;-59.486111;29/05/2018
9707;-62.993333;-58.26;22/05/2018
5683;-63.208333;-59.138333;24/12/2011
9781;-63.338333;-61.09;10/07/2019
18070;-63.02;-57.315;14/05/2020
14258;-61.55;-61.6;30/01/2014
17306;-61.483333;-61.566667;24/01/2014
25684.5;-63.15;-58.933333;03/06/2013
11101.7;-63.466667;-59.4;09/05/2013
22785;-62.685;-55.43;16/04/2022
15193;-63.58;-59.628056;05/04/2013
32968;-63.196667;-58.761389;03/05/2021
3931;-63.626667;-59.521667;10/05/2018
10622;-63.46;-60.278056;16/05/2019
18449;-61.119444;-56.01;06/01/2019
21697;-63.328056;-60.023333;09/06/2019
13910;-63.38;-61.316944;05/07/2019
20585;-62.93;-59.26;19/04/2019
17196;-62.545;-61.231667;18/05/2012
6719;-62.996667;-57.98;29/04/2020
9750;-62.516667;-62.466667;11/02/2014
62153;-60.141667;-49.24;21/02/2022
29768;-62.994722;-57.455;15/06/2022
23518.6;-63.133333;-58.783333;02/05/2013
15584;-63.505;-59.115;03/05/2022
30783;-63.306667;-59.336667;01/05/2022
35393;-63.278056;-59.18;04/06/2022
21870;-63.048333;-59.083333;31/05/2022
9824;-61.625;-57.906667;24/01/2013
8685;-63.571667;-59.623333;07/05/2018
35475;-64.286389;-61.19;06/03/2018
14723;-61.005;-55.969444;03/01/2019
1409;-62.052778;-60.07;05/06/2019
9680;-63.371667;-61.141667;10/07/2019
19197;-63.693333;-61.041667;31/05/2012
21163;-61.683333;-61.633333;01/02/2014
18821;-62.956667;-58.776667;21/06/2022
39002.5;-63.116667;-58.833333;03/06/2013
6179.1;-63.183333;-58.933333;10/05/2013
5722;-62.85;-62.85;14/01/2014
19886;-61.641667;-58.666667;15/01/2013
16749;-63.623333;-53.596667;01/04/2013
11816;-63.046667;-58.498333;06/05/2021
9117;-63.481667;-59.438333;14/05/2018
10879;-63.283333;-59.988333;26/12/2011
7994;-63.131667;-58.73;02/01/2012
24900;-62.966667;-59.323333;07/06/2019
43878;-62.88;-59.636667;08/06/2012
14540;-63.344722;-61.236111;05/07/2019
27071;-63.03;-58.686111;10/05/2019
22532;-63.638333;-61.08;20/03/2020
15211;-64.016667;-62.091667;24/03/2020
1928;-61.766667;-61.75;10/02/2014
21462;-61.533333;-61.516667;27/01/2014
7135;-62.996667;-57.758333;18/06/2022
21009;-62.976667;-58.894722;21/06/2022
36102;-63.308333;-59.133333;06/06/2022
27746;-63.166667;-58.766667;18/03/2014
12680;-63.973333;-60.918333;17/04/2021
14845;-63.365;-58.525;07/05/2021
2007;-64.333333;-61.416667;08/03/2018
27037;-63.494722;-60.371667;02/06/2018
22270;-63.128056;-59.728056;30/05/2018
13420;-63.019444;-58.365;20/05/2018
28728;-61.025;-55.858333;18/12/2018
17097;-63.646667;-61.486111;27/06/2019
25048;-62.878056;-57.491667;01/05/2019
10074;-63.611667;-61;31/05/2012
11563;-64.315;-61.46;26/03/2020
8693;-61.766667;-61.766667;03/02/2014
22724;-62.628056;-55.37;06/04/2022
32926.1;-63.133333;-58.95;02/05/2013
22491;-63.3;-59.316667;07/05/2013
14640;-63.6;-59.228056;27/03/2013
17675;-63.701667;-59.788333;15/04/2021
20509;-63.123333;-58.556667;05/05/2021
5497;-63.305;-58.938333;27/12/2011
21741;-61.07;-55.816667;24/12/2018
15048;-64.221667;-61.406667;11/05/2012
5093;-64.318333;-61.468333;14/05/2012
15113;-63.065;-58.836667;20/05/2019
23832;-63.04;-58.121667;05/05/2020
15594;-61.65;-61.666667;01/02/2014
17427;-63.1;-58.783333;16/03/2014
21143;-63.35;-59.333333;08/05/2013
17053;-63.6;-59.328056;28/03/2013
14753;-63.713333;-59.625;15/04/2021
16437;-63.065;-58.505;05/05/2021
1605;-63.99;-60.935;02/05/2021
11397;-63.003056;-58.256667;21/05/2018
13260;-63.373333;-58.88;28/12/2011
17269;-64.301667;-61.395;11/05/2012
33280;-63.133333;-60.044722;18/06/2019
18416;-63.198333;-60.181667;09/06/2019
11542;-63.408333;-61.219444;07/07/2019
14332;-63.92;-62.096667;25/03/2020
3985;-61.766667;-61.75;10/02/2014
30104;-62.663333;-55.815;30/03/2022
16921;-63.226667;-59.406667;16/06/2022
18660;-63.388333;-59.088333;05/05/2022
35957;-63.285;-59.088333;06/06/2022
12958;-64.14;-61.035;17/04/2021
15343;-63.573333;-59.96;06/05/2018
13945;-64.305;-61.171667;07/03/2018
14017;-63.143333;-59.536389;30/05/2018
19572;-63.019722;-58.325;21/05/2018
17685;-61.08;-56.07;21/12/2018
11163;-64.246667;-61.443333;15/05/2012
21217;-63.083333;-60.028056;18/06/2019
7591;-63.13;-59.19;19/12/2011
22934;-63.256667;-60.256667;09/06/2019
757;-61.846667;-59.2;29/02/2012
21397;-63.01;-58.681667;05/05/2020
7963;-62.633333;-62.616667;14/02/2014
11174;-61.633333;-61.633333;03/02/2014
37369;-63.115;-58.294722;20/06/2022
6532;-63.233333;-59.2;06/05/2013
25781;-62.883333;-57.456667;08/06/2022
1621;-63.47;-59.986667;25/05/2021
8768;-63.736667;-59.898333;15/04/2021
25094;-63.888333;-60.433333;09/04/2021
16832;-63.128056;-58.498333;04/05/2021
8428;-63.96;-60.798333;27/04/2021
20147;-63.188333;-59.038333;14/05/2019
