,decimalLongitude,organismQuantity,decimalLatitude,year
15454,-62.4833,2.457,-63.65,1929
15455,-62.4833,0.0,-63.65,1929
15456,-62.6167,83.3,-63.4833,1929
15457,-62.6167,0.0,-63.4833,1929
15458,-62.6167,0.0,-63.4833,1929
15459,-62.6167,0.0,-63.4833,1929
15460,-62.6167,0.0,-63.4833,1929
15461,-61.9833,11.025,-62.8333,1929
15462,-61.9833,0.0,-62.8333,1929
15463,-62.45,0.0,-63.15,1929
15464,-62.45,0.0,-63.15,1929
15465,-62.55,0.678,-62.1167,1929
15466,-62.55,0.678,-62.1167,1929
15467,-63.2,0.0,-61.3333,1929
15468,-63.95,0.0,-60.5333,1929
15469,-64.5833,0.0,-59.6667,1929
15470,-65.25,0.0,-58.8167,1929
15471,-66.1667,0.0,-57.8833,1929
15472,-67.05,0.0,-56.8333,1929
15473,-63.5333,0.0,-54.1667,1929
15474,-60.5167,0.0,-53.1667,1929
15475,-62.1667,0.0,-53.8333,1929
15476,-55.1167,0.0,-51.9333,1929
15477,-49.9667,0.0,-52.3,1929
15478,-52.6,0.0,-52.1333,1929
15479,-47.1667,0.0,-52.5,1929
15480,-41.6667,0.0,-53.0333,1929
15481,-44.5333,0.0,-52.6833,1929
15482,-38.9167,0.0,-53.3833,1929
15483,-57.0,0.0,-56.7,1930
15484,-57.0,0.0,-56.7,1930
15485,-57.45,0.0,-57.8333,1930
15486,-57.45,0.0,-57.8333,1930
15487,-57.9,0.0,-58.8833,1930
15488,-57.9,0.0,-58.8833,1930
15489,-58.0167,0.0,-59.7167,1930
15490,-58.0167,0.0,-59.7167,1930
15491,-58.35,0.0,-60.55,1930
15492,-58.35,0.0,-60.55,1930
15493,-58.7,0.3,-61.05,1930
15494,-58.7,0.0,-61.05,1930
15495,-58.1167,0.292,-62.3833,1930
15496,-58.1167,0.0,-62.3833,1930
15497,-58.2333,0.0,-62.3333,1930
15498,-58.2333,0.0,-62.3333,1930
15499,-58.2333,0.0,-62.3333,1930
15500,-58.2333,0.0,-62.3333,1930
15501,-58.2333,0.0,-62.3333,1930
15502,-58.2333,0.0,-62.3333,1930
15503,-58.2333,0.0,-62.3333,1930
15504,-58.2333,0.42,-62.35,1930
15505,-58.2333,0.0,-62.35,1930
15506,-58.3,0.273,-62.2667,1930
15507,-58.3,0.0,-62.2667,1930
15508,-58.3,0.0,-62.2667,1930
15509,-58.3,0.0,-62.2667,1930
15510,-58.3,0.0,-62.2667,1930
15511,-58.3,0.0,-62.2667,1930
15512,-58.3,0.0,-62.2667,1930
15513,-57.9167,0.0,-62.55,1930
15514,-57.9167,0.0,-62.55,1930
15515,-57.2833,0.324,-63.1667,1930
15516,-57.2833,0.0,-63.1667,1930
15517,-57.4667,1.526,-62.9833,1930
15518,-57.4667,0.0,-62.9833,1930
15519,-57.8,1.7,-62.8667,1930
15520,-57.8,0.0,-62.8667,1930
15521,-59.2167,0.0,-63.1833,1930
15522,-59.2167,0.0,-63.1833,1930
15523,-59.2167,0.0,-63.1833,1930
15524,-59.2167,0.0,-63.1833,1930
15525,-59.2167,0.0,-63.1833,1930
15526,-59.2167,0.0,-63.1833,1930
15527,-59.2167,92.82,-63.2,1930
15528,-59.2167,0.0,-63.2,1930
15529,-59.2833,0.0,-63.0333,1930
15530,-59.2833,0.0,-63.0333,1930
15531,-59.2833,0.0,-63.0333,1930
15532,-59.2833,0.0,-63.0333,1930
15533,-59.2833,0.0,-63.0333,1930
15534,-59.2833,0.0,-63.0333,1930
15535,-59.2833,0.0,-63.0333,1930
15536,-59.2833,0.164,-63.05,1930
15537,-59.2833,0.0,-63.05,1930
15538,-59.4667,0.0,-62.9,1930
15539,-59.4667,0.0,-62.9,1930
15540,-59.4667,0.0,-62.9,1930
15541,-59.4667,0.0,-62.9,1930
15542,-59.4667,0.0,-62.9,1930
15543,-59.4667,0.0,-62.9,1930
15544,-59.4667,0.0,-62.9,1930
15545,-59.4667,0.0,-62.9,1930
15546,-59.4667,0.0,-62.9,1930
15547,-59.6167,0.0,-62.7833,1930
15548,-59.6167,0.0,-62.7833,1930
15549,-59.6167,0.0,-62.7833,1930
15550,-59.6167,0.0,-62.7833,1930
15551,-59.6167,0.0,-62.7833,1930
15552,-59.6167,0.0,-62.7833,1930
15553,-59.6167,0.0,-62.7833,1930
15554,-59.6333,0.0,-62.7833,1930
15555,-59.6333,0.0,-62.7833,1930
15556,-59.3333,23.129,-63.2833,1930
15557,-59.3333,0.0,-63.2833,1930
15558,-59.3333,0.0,-63.2833,1930
15559,-59.3333,0.0,-63.2833,1930
15560,-59.3333,0.0,-63.2833,1930
15561,-59.3333,0.0,-63.2833,1930
15562,-59.3333,0.0,-63.2833,1930
15563,-59.3333,0.0,-63.2833,1930
15564,-62.5,0.0,-63.85,1930
15565,-62.5,0.0,-63.85,1930
15566,-62.5,0.0,-63.85,1930
15567,-62.5,0.0,-63.85,1930
15568,-62.5,17.548,-63.8667,1930
15569,-62.5,0.0,-63.8667,1930
15570,-62.5333,2.813,-63.6333,1930
15571,-62.5333,0.0,-63.6333,1930
15572,-62.5333,0.0,-63.6333,1930
15573,-62.5333,0.0,-63.6333,1930
15574,-62.5333,0.0,-63.6333,1930
15575,-62.5333,0.0,-63.6333,1930
15576,-62.5833,0.0,-63.4,1930
15577,-62.5833,0.0,-63.4,1930
15578,-62.5833,0.0,-63.4,1930
15579,-62.5833,0.0,-63.4,1930
15580,-62.6,0.192,-63.4167,1930
15581,-62.6,0.0,-63.4167,1930
15582,-60.5667,0.104,-62.85,1930
15583,-60.5667,0.0,-62.85,1930
15584,-60.5667,0.0,-62.85,1930
15585,-60.5667,0.0,-62.85,1930
15586,-60.5667,0.0,-62.85,1930
15587,-60.5667,0.0,-62.85,1930
15588,-61.8833,0.0,-62.8333,1930
15589,-61.8833,0.0,-62.8333,1930
15590,-61.8833,0.0,-62.8333,1930
15591,-61.8833,0.0,-62.8333,1930
15592,-61.8833,0.435,-62.85,1930
15593,-61.8833,0.0,-62.85,1930
15594,-62.4333,19.008,-63.2,1930
15595,-62.4333,0.0,-63.2,1930
15596,-62.4333,0.0,-63.2,1930
15597,-62.4333,0.0,-63.2,1930
15598,-62.4333,0.0,-63.2,1930
15599,-70.2,0.954,-67.2333,1930
15600,-70.2,0.0,-67.2333,1930
15601,-35.6667,0.0,-53.7167,1926
15602,-35.6667,0.0,-53.7167,1926
15603,-35.6667,0.0,-53.7167,1926
15604,-35.6667,0.0,-53.7167,1926
15605,-35.6667,0.0,-53.7167,1926
15606,-35.6667,0.0,-53.7167,1926
15607,-35.6667,0.0,-53.7167,1926
15608,-36.0,0.0,-53.8833,1926
15609,-36.0,0.0,-53.8833,1926
15610,-36.0,0.0,-53.8833,1926
15611,-36.0,0.0,-53.8833,1926
15612,-36.0,0.0,-53.8833,1926
15613,-36.0,0.0,-53.8833,1926
15614,-38.1667,12.0,-54.0,1926
15615,-38.1667,0.3,-54.0,1926
15616,-38.1667,12.3,-54.0,1926
15617,-38.1667,12.3,-54.0,1926
15618,-38.1667,0.0,-54.0,1926
15619,-38.1667,0.0,-54.0,1926
15620,-38.1667,0.0,-54.0,1926
15621,-38.1667,0.0,-54.0,1926
15622,-38.5,0.0,-54.0833,1926
15623,-38.5,0.0,-54.0833,1926
15624,-38.5,0.0,-54.0833,1926
15625,-38.5,0.0,-54.0833,1926
15626,-35.5,0.0,-53.6,1926
15627,-35.5,0.0,-53.6,1926
15628,-35.5,0.0,-53.6,1926
15629,-35.5,0.0,-53.6,1926
15630,-35.5,0.0,-53.6,1926
15631,-35.5,0.0,-53.6,1926
15632,-35.5,0.0,-53.6,1926
15633,-35.5,0.0,-53.6,1926
15634,-36.0,0.0,-53.8667,1926
15635,-36.0,0.0,-53.8667,1926
15636,-36.0,0.0,-53.8667,1926
15637,-36.0,0.0,-53.8667,1926
15638,-36.0,0.0,-53.8667,1926
15639,-36.0,0.0,-53.8667,1926
15640,-36.2167,0.0,-53.8833,1926
15641,-36.2167,0.0,-53.8833,1926
15642,-36.2167,0.0,-53.8833,1926
15643,-36.2167,0.0,-53.8833,1926
15644,-36.2167,0.0,-53.8833,1926
15645,-36.2167,0.0,-53.8833,1926
15646,-36.3333,6.18,-54.0,1926
15647,-36.5833,0.0,-54.05,1926
15648,-36.5833,0.0,-54.05,1926
15649,-36.5833,0.0,-54.05,1926
15650,-36.5833,0.0,-54.05,1926
15651,-36.6667,0.0,-54.0,1926
15652,-36.6667,3.99,-54.0,1926
15653,-36.6667,0.0,-54.0,1926
15654,-36.6667,0.0,-54.0,1926
15655,-36.6667,0.0,-54.0,1926
15656,-36.6667,0.0,-54.0,1926
15657,-35.9667,72.0,-55.15,1927
15658,-35.9667,27.79,-55.15,1927
15659,-35.9667,0.0,-55.15,1927
15660,-35.9667,0.0,-55.15,1927
15661,-35.9667,2.597,-55.15,1927
15662,-35.9667,2.597,-55.15,1927
15663,-36.7333,0.0,-54.55,1927
15664,-36.7333,0.0,-54.55,1927
15665,-36.7333,0.0,-54.55,1927
15666,-36.7333,0.0,-54.55,1927
15667,-36.7333,0.0,-54.55,1927
15668,-36.7833,1.19,-54.7,1927
15669,-36.7833,0.99,-54.7,1927
15670,-36.7833,0.0,-54.7,1927
15671,-36.7833,0.0,-54.7,1927
15672,-36.7833,0.0,-54.7,1927
15673,-36.8333,14.24,-54.9,1927
15674,-36.8333,1.27,-54.9,1927
15675,-36.8333,0.0,-54.9,1927
15676,-36.8333,0.0,-54.9,1927
15677,-36.8333,0.0,-54.9,1927
15678,-36.8333,0.0,-54.9,1927
15679,-36.95,0.0,-55.1,1927
15680,-36.95,16.18,-55.1,1927
15681,-36.95,0.0,-55.1,1927
15682,-36.95,31.164,-55.1,1927
15683,-36.95,36.358,-55.1,1927
15684,-36.95,72.8,-55.1,1927
15685,-36.95,2.597,-55.1,1927
15686,-36.95,2.597,-55.1,1927
15687,-36.95,0.0,-55.1,1927
15688,-37.5167,0.0,-54.6333,1927
15689,-37.5167,0.0,-54.6333,1927
15690,-37.5167,0.0,-54.6333,1927
15691,-37.5167,0.0,-54.6333,1927
15692,-37.5167,0.0,-54.6333,1927
15693,-37.5333,0.0,-54.33,1927
15694,-37.5333,0.0,-54.3333,1927
15695,-37.5333,7.884,-54.3333,1927
15696,-37.5333,0.0,-54.3333,1927
15697,-37.5333,0.0,-54.3333,1927
15698,-37.8333,0.0,-54.3667,1927
15699,-37.8333,0.352,-54.3667,1927
15700,-37.8333,0.0,-54.3667,1927
15701,-37.8333,0.0,-54.3667,1927
15702,-37.8333,0.0,-54.3667,1927
15703,-38.15,0.0,-54.4,1927
15704,-38.15,0.0,-54.4,1927
15705,-38.15,0.0,-54.4,1927
15706,-38.15,0.0,-54.4,1927
15707,-38.15,0.0,-54.4,1927
15708,-38.3667,0.0,-54.4667,1927
15709,-38.3667,0.0,-54.4667,1927
15710,-38.3667,0.0,-54.4667,1927
15711,-38.3667,0.0,-54.4667,1927
15712,-38.3667,0.0,-54.4667,1927
15713,-38.3667,0.0,-54.4667,1927
15714,-38.5833,0.0,-54.05,1927
15715,-38.5833,0.0,-54.05,1927
15716,-38.5833,0.0,-54.05,1927
15717,-38.5833,0.0,-54.05,1927
15718,-38.6667,0.0,-54.5,1927
15719,-38.6667,0.0,-54.5,1927
15720,-38.6667,0.0,-54.5,1927
15721,-38.6667,0.0,-54.5,1927
15722,-38.6667,0.0,-54.5,1927
15723,-38.6667,0.0,-54.5,1927
15724,-38.95,0.0,-54.5667,1927
15725,-38.95,0.384,-54.5667,1927
15726,-38.95,0.0,-54.5667,1927
15727,-38.95,0.0,-54.5667,1927
15728,-38.95,0.0,-54.5667,1927
15729,-38.95,0.0,-54.5667,1927
15730,-40.95,0.08,-53.7333,1927
15731,-40.95,0.0,-53.7333,1927
15732,-40.95,0.0,-53.7333,1927
15733,-40.95,0.0,-53.7333,1927
15734,-40.95,0.0,-53.7333,1927
15735,17.05,0.0,-45.05,1927
15736,17.05,0.0,-45.05,1927
15737,17.05,0.0,-45.05,1927
15738,17.05,0.0,-45.05,1927
15739,17.05,0.0,-45.05,1927
15740,17.05,0.0,-45.05,1927
15741,17.05,0.0,-45.05,1927
15742,-26.45,730.197,-60.2333,1928
15743,-26.55,3.536,-60.25,1928
15744,-26.55,0.0,-60.25,1928
15745,-26.35,100.436,-61.3667,1928
15746,-26.35,0.0,-61.3667,1928
15747,-26.4167,0.0,-61.35,1928
15748,-26.4167,0.0,-61.35,1928
15749,-26.8333,0.0,-61.75,1928
15750,-26.8333,0.0,-61.75,1928
15751,-26.8333,0.0,-61.75,1928
15752,-26.8333,0.0,-61.75,1928
15753,-27.0667,0.0,-62.3833,1928
15754,-27.0667,0.0,-62.3833,1928
15755,-27.2667,0.0,-62.3,1928
15756,-27.2667,0.0,-62.3,1928
15757,-27.0833,0.119,-63.0333,1928
15758,-27.0833,0.0,-63.0333,1928
15759,-27.1667,2.115,-62.2167,1928
15760,-27.1667,0.0,-62.2167,1928
15761,-54.9167,0.0,-52.1333,1928
15762,-54.9167,0.0,-52.1333,1928
15763,-54.9167,0.0,-52.1333,1928
15764,-54.9167,0.0,-52.1333,1928
15765,-54.9167,83.104,-52.1333,1928
15766,-54.9167,83.1,-52.1333,1928
15767,-54.9167,0.0,-52.1333,1928
15768,-54.9167,0.0,-52.1333,1928
15769,-54.9167,0.0,-52.1333,1928
15770,-52.2667,0.0,-52.6,1928
15771,-52.2667,0.0,-52.6,1928
15772,-52.2667,0.0,-52.6,1928
15773,-52.2667,23.4,-52.6,1928
15774,-52.2667,0.0,-52.6,1928
15775,-52.2667,23.373,-52.6,1928
15776,-52.2667,0.0,-52.6,1928
15777,-38.7667,39.9,-53.7333,1928
15778,-38.7667,0.0,-53.7333,1928
15779,-38.7667,0.0,-53.7333,1928
15780,-38.7667,0.0,-53.7333,1928
15781,-38.7667,0.0,-53.7333,1928
15782,-39.1333,0.582,-53.6,1928
15783,-39.1333,0.0,-53.6,1928
15784,-39.3667,131.456,-53.5167,1928
15785,-39.3667,0.0,-53.5167,1928
15786,-39.3667,0.0,-53.5167,1928
15787,-39.3667,0.0,-53.5167,1928
15788,-39.3667,0.0,-53.5167,1928
15789,-39.3667,0.0,-53.5167,1928
15790,-39.3667,0.0,-53.5167,1928
15791,-39.6,0.0,-53.4333,1928
15792,-39.6,0.0,-53.4333,1928
15793,-39.6,0.0,-53.4333,1928
15794,-39.6,0.0,-53.4333,1928
15795,-34.4167,0.714,-54.6,1928
15796,-34.4167,0.204,-54.6,1928
15797,-34.4167,0.0,-54.6,1928
15798,-34.4167,0.0,-54.6,1928
15799,-34.4167,0.0,-54.6,1928
15800,-34.4167,2.597,-54.6,1928
15801,-34.4167,2.597,-54.6,1928
15802,-34.8333,174.4,-54.6,1928
15803,-34.8333,6.104,-54.6,1928
15804,-35.0,0.0,-54.6,1928
15805,-35.0,0.0,-54.6,1928
15806,-35.0,0.0,-54.6,1928
15807,-35.0,0.0,-54.6,1928
15808,-35.0,0.0,-54.6,1928
15809,-35.0,0.0,-54.6,1928
15810,-35.3,0.475,-54.6,1928
15811,-35.3,0.0,-54.6,1928
15812,-35.6667,7.644,-54.6,1928
15813,-35.6667,0.0,-54.6,1928
15814,-35.6667,0.0,-54.6,1928
15815,-35.6667,0.0,-54.6,1928
15816,-35.6667,0.0,-54.6,1928
15817,-33.5833,0.0,-54.6,1928
15818,-33.5833,0.0,-54.6,1928
15819,-33.8333,0.0,-54.6,1928
15820,-33.8333,0.0,-54.6,1928
15821,-33.8333,0.0,-54.6,1928
15822,-33.8333,5.194,-54.6,1928
15823,-33.8333,0.0,-54.6,1928
15824,-33.8333,5.2,-54.6,1928
15825,-33.8333,0.0,-54.6,1928
15826,-34.1333,0.714,-54.6,1928
15827,-34.1333,0.51,-54.6,1928
15828,-35.0,0.097,-54.9667,1928
15829,-35.0,0.0,-54.9667,1928
15830,-35.1667,0.158,-55.3,1928
15831,-35.1667,0.0,-55.3,1928
15832,-35.1667,0.0,-55.3,1928
15833,-35.1667,0.0,-55.3,1928
15834,-35.1667,0.0,-55.3,1928
15835,-35.3333,0.0,-55.1333,1928
15836,-35.3333,0.0,-55.1333,1928
15837,-35.3333,0.0,-55.1333,1928
15838,-35.3333,0.0,-55.1333,1928
15839,-35.3333,0.0,-55.1333,1928
15840,-35.5833,0.0,-54.9167,1928
15841,-35.5833,0.0,-54.9167,1928
15842,-35.6333,0.0,-54.95,1928
15843,-35.6333,0.0,-54.95,1928
15844,-35.6333,0.0,-54.95,1928
15845,-34.8333,0.0,-55.5,1928
15846,-34.8333,0.0,-55.5,1928
15847,-34.8333,0.0,-55.5,1928
15848,-34.8333,0.0,-55.5,1928
15849,-34.8333,0.0,-55.5,1928
15850,-34.8333,10.388,-55.5,1928
15851,-34.8333,0.0,-55.5,1928
15852,-34.8333,0.0,-55.5,1928
15853,-34.8333,10.388,-55.5,1928
15854,-35.0,0.0,-55.4167,1928
15855,-35.0,0.091,-55.4167,1928
15856,-37.0833,0.0,-54.8333,1928
15857,-37.0833,0.086,-54.8333,1928
15858,-37.1667,0.0,-54.9167,1928
15859,-37.1667,1.045,-54.9167,1928
15860,-37.5,0.258,-55.1,1928
15861,-37.5,0.0,-55.1,1928
15862,-37.8333,0.0,-54.2,1928
15863,-37.8333,0.0,-54.2,1928
15864,-36.9167,0.238,-54.7,1928
15865,-36.9167,0.0,-54.7,1928
15866,-29.65,0.6,-54.5167,1928
15867,-29.65,0.0,-54.5167,1928
15868,-29.6667,0.0,-54.5167,1928
15869,-29.6667,0.232,-54.5167,1928
15870,-29.8,0.0,-54.5167,1928
15871,-29.8,0.094,-54.5167,1928
15872,-29.8333,3.198,-54.5,1928
15873,-29.8333,0.0,-54.5,1928
15874,-30.0,0.0,-54.3667,1928
15875,-30.0,0.0,-54.3667,1928
15876,-30.0,0.0,-54.3667,1928
15877,-30.0,0.0,-54.3667,1928
15878,179.75,0.0,-74.75,1929
15879,177.8,0.0,-74.7,1929
15880,176.25,0.0,-73.1167,1929
15881,-37.1,1.94,-53.8667,1929
15882,-37.1,0.0,-53.8667,1929
15883,176.3,0.0,-72.5,1929
15884,-37.1,0.0,-53.0333,1929
15885,-37.1,2.46,-53.0333,1929
15886,-37.1,0.412,-53.2,1929
15887,-37.1,0.0,-53.2,1929
15888,-37.1333,5.94,-53.4,1929
15889,-37.1333,0.0,-53.4,1929
15890,-37.15,0.0,-53.7,1929
15891,-37.15,0.0,-53.7,1929
15892,-37.2167,0.09,-53.5333,1929
15893,-37.2167,0.0,-53.5333,1929
15894,-37.0167,0.0,-52.8333,1929
15895,-37.0167,0.0,-52.8333,1929
15896,-37.1,0.0,-52.6833,1929
15897,-37.1,0.0,-52.6833,1929
15898,-37.1167,0.0,-52.5167,1929
15899,-37.1167,0.0,-52.5167,1929
15900,-37.1333,0.28,-52.4,1929
15901,-37.1333,0.0,-52.4,1929
15902,-40.0,1.862,-55.15,1929
15903,-40.0,10.64,-55.15,1929
15904,-41.4,1.0,-56.2667,1929
15905,-41.4,21.0,-56.2667,1929
15906,-42.8667,0.8,-57.3833,1929
15907,-42.8667,11.1,-57.3833,1929
15908,-44.7833,1.452,-58.5667,1929
15909,-44.7833,88.44,-58.5667,1929
15910,-33.0,0.0,-54.8,1929
15911,-33.0,0.0,-54.8,1929
15912,-41.0833,0.0,-53.6,1929
15913,-41.0833,0.0,-53.6,1929
15914,-43.8167,0.0,-53.45,1929
15915,-43.8167,0.0,-53.45,1929
15916,-43.8167,0.0,-53.4333,1929
15917,-43.8167,0.0,-53.4333,1929
15918,-43.8167,0.0,-53.4333,1929
15919,-43.8167,0.0,-53.4333,1929
15920,-43.8167,0.0,-53.4333,1929
15921,-43.8167,0.0,-53.4333,1929
15922,-43.8167,0.0,-53.4333,1929
15923,-46.4333,0.0,-52.9333,1929
15924,-46.4333,0.0,-52.9333,1929
15925,-46.4333,0.0,-52.9333,1929
15926,-46.4333,0.0,-52.9333,1929
15927,-46.4333,0.0,-52.9333,1929
15928,-46.4333,0.0,-52.9333,1929
15929,-46.4333,0.0,-52.9333,1929
15930,-46.4333,0.0,-52.9333,1929
15931,-46.4333,0.0,-52.9333,1929
15932,-49.6667,0.0,-52.6833,1929
15933,-49.6667,2.76,-52.6833,1929
15934,-70.6667,8.73,-67.0833,1930
15935,-70.6667,0.0,-67.0833,1930
15936,-69.0167,0.404,-66.35,1930
15937,-69.0167,0.0,-66.35,1930
15938,-63.9667,0.327,-64.8667,1930
15939,-63.9667,0.0,-64.8667,1930
15940,-67.3,1.368,-65.75,1930
15941,-67.3,0.0,-65.75,1930
15942,-39.6333,0.0,-54.8667,1930
15943,-39.65,0.0,-54.8667,1930
15944,-39.65,0.0,-54.8667,1930
15945,-39.65,0.0,-54.8667,1930
15946,-39.65,0.0,-54.8667,1930
15947,-39.65,0.0,-54.8667,1930
15948,-39.65,0.0,-54.8667,1930
15949,-39.65,0.0,-54.8667,1930
15950,-39.9833,0.0,-54.9333,1930
15951,-39.9833,0.0,-54.9333,1930
15952,-39.9833,10.388,-54.9333,1930
15953,-39.9833,13.0,-54.9333,1930
15954,-39.9833,2.597,-54.9333,1930
15955,-39.9833,0.0,-54.9333,1930
15956,-39.9833,0.0,-54.9333,1930
15957,-40.0,0.0,-54.9333,1930
15958,-37.7,0.0,-54.3333,1930
15959,-37.7,0.0,-54.3333,1930
15960,-37.7,0.0,-54.3333,1930
15961,-37.7,0.0,-54.3333,1930
15962,-38.0833,0.0,-54.4333,1930
15963,-38.0833,0.0,-54.4333,1930
15964,-38.0833,0.0,-54.4333,1930
15965,-38.0833,0.0,-54.4333,1930
15966,-38.1,0.0,-54.4333,1930
15967,-38.4833,0.0,-54.55,1930
15968,-38.4833,12.985,-54.55,1930
15969,-38.4833,0.0,-54.55,1930
15970,-38.4833,0.0,-54.55,1930
15971,-38.4833,13.0,-54.55,1930
15972,-38.8667,0.176,-54.6667,1930
15973,-38.8667,0.0,-54.6667,1930
15974,-38.8667,0.0,-54.6667,1930
15975,-38.8667,0.0,-54.6667,1930
15976,-38.8667,0.0,-54.6667,1930
15977,-39.15,0.0,-54.7333,1930
15978,-39.15,0.0,-54.7333,1930
15979,-39.15,0.0,-54.7333,1930
15980,-39.15,0.0,-54.7333,1930
15981,-39.15,0.0,-54.7333,1930
15982,-94.2333,0.0,-69.6,1930
15983,-94.2333,0.0,-69.6,1930
15984,-39.4,0.0,-54.8,1930
15985,-39.4,0.0,-54.8,1930
15986,-39.4,0.0,-54.8,1930
15987,-39.4,0.0,-54.8,1930
15988,-39.4,0.0,-54.8,1930
15989,-36.7,0.444,-54.7167,1930
15990,-36.8167,0.0,-55.5333,1930
15991,-36.8167,0.0,-55.5333,1930
15992,-36.8167,0.0,-55.5333,1930
15993,-36.8167,0.0,-55.5333,1930
15994,-36.8167,0.0,-55.5333,1930
15995,-36.8167,0.0,-55.5333,1930
15996,-36.8167,0.0,-55.5333,1930
15997,-36.85,0.0,-55.7167,1930
15998,-36.85,0.0,-55.7167,1930
15999,-36.85,0.0,-55.7167,1930
16000,-36.85,0.0,-55.7167,1930
16001,-36.85,0.0,-55.7167,1930
16002,-36.85,0.0,-55.7167,1930
16003,-36.85,0.0,-55.7167,1930
16004,-36.85,0.0,-55.7167,1930
16005,-87.7667,0.84,-70.1833,1930
16006,-87.7667,0.0,-70.1833,1930
16007,-36.6667,0.0,-54.6,1930
16008,-36.6667,0.0,-54.6,1930
16009,-36.6667,0.0,-54.6,1930
16010,-36.6667,0.0,-54.6,1930
16011,-36.7,0.0,-54.7167,1930
16012,-36.7,0.0,-54.7167,1930
16013,-36.7,0.0,-54.7167,1930
16014,-36.7,0.0,-54.7167,1930
16015,-36.7333,0.0,-54.85,1930
16016,-36.7333,0.0,-54.85,1930
16017,-36.7333,0.0,-54.85,1930
16018,-36.7333,0.0,-54.85,1930
16019,-36.7333,0.0,-54.85,1930
16020,-36.7667,0.0,-55.0,1930
16021,-36.7667,0.0,-55.0,1930
16022,-36.7667,0.0,-55.0,1930
16023,-36.7667,0.0,-55.0,1930
16024,-36.7667,0.0,-55.0,1930
16025,-36.8,0.0,-55.15,1930
16026,-36.8,0.0,-55.15,1930
16027,-36.8,0.0,-55.15,1930
16028,-36.8,0.0,-55.15,1930
16029,-36.8,0.0,-55.15,1930
16030,-36.8,0.0,-55.15,1930
16031,-36.8,0.0,-55.15,1930
16032,-36.8,0.0,-55.15,1930
16033,-36.8,0.0,-55.35,1930
16034,-36.8,0.0,-55.35,1930
16035,-36.8,0.0,-55.35,1930
16036,-36.8,0.0,-55.35,1930
16037,-36.8,0.0,-55.35,1930
16038,-36.8,0.0,-55.35,1930
16039,-36.8,0.0,-55.35,1930
16040,-36.8,0.0,-55.35,1930
16041,-34.1833,0.0,-53.7833,1930
16042,-34.1833,0.0,-53.7833,1930
16043,-34.1833,0.0,-55.7833,1930
16044,-34.1833,0.0,-55.7833,1930
16045,-34.1833,0.0,-55.7833,1930
16046,-34.1833,5.2,-55.7833,1930
16047,-34.1833,5.194,-55.7833,1930
16048,-34.1833,0.0,-55.7833,1930
16049,-34.3833,0.0,-55.6667,1930
16050,-34.3833,0.0,-55.6667,1930
16051,-34.3833,0.0,-55.6667,1930
16052,-34.3833,0.0,-55.6667,1930
16053,-34.3833,7.791,-55.6667,1930
16054,-34.3833,7.791,-55.6667,1930
16055,-34.5667,1.272,-55.5,1930
16056,-34.5667,0.954,-55.5,1930
16057,-34.5667,5.194,-55.5333,1930
16058,-34.5667,0.0,-55.5333,1930
16059,-34.5667,0.0,-55.5333,1930
16060,-34.5667,7.8,-55.5333,1930
16061,-34.5667,0.0,-55.5333,1930
16062,-34.5667,2.597,-55.5333,1930
16063,-34.5667,0.0,-55.5333,1930
16064,-34.7833,0.0,-55.3333,1930
16065,-34.7833,0.0,-55.3333,1930
16066,-34.7833,0.0,-55.3333,1930
16067,-34.7833,0.0,-55.3333,1930
16068,-34.8,0.0,-55.3333,1930
16069,-34.8,0.0,-55.3333,1930
16070,-35.0333,0.0,-55.2333,1930
16071,-35.0333,0.0,-55.2333,1930
16072,-35.0333,0.0,-55.2333,1930
16073,-35.0333,0.0,-55.2333,1930
16074,-35.0333,0.0,-55.2333,1930
16075,-35.2333,0.0,-55.1333,1930
16076,-35.2333,0.0,-55.1333,1930
16077,-35.2333,0.0,-55.1333,1930
16078,-35.25,0.0,-55.1333,1930
16079,-35.25,0.0,-55.1333,1930
16080,-35.4667,2.1,-55.0167,1930
16081,-35.4667,0.0,-55.0167,1930
16082,-35.4667,0.0,-55.0167,1930
16083,-35.4667,0.0,-55.0167,1930
16084,-35.4667,0.0,-55.0167,1930
16085,-35.6833,0.0,-54.8833,1930
16086,-35.6833,0.0,-54.8833,1930
16087,-35.6833,0.0,-54.8833,1930
16088,-34.2833,1.21,-54.2,1930
16089,-34.2833,0.0,-54.2,1930
16090,-34.2833,0.0,-54.2,1930
16091,-34.2833,0.0,-54.2,1930
16092,-34.2833,0.0,-54.2,1930
16093,-34.2833,0.0,-54.2,1930
16094,-34.2833,0.0,-54.2,1930
16095,-34.2833,0.0,-54.2,1930
16096,-34.2833,0.0,-54.2,1930
16097,-34.7833,5604.48,-54.2333,1930
16098,-34.7833,0.0,-54.2333,1930
16099,-34.7833,0.0,-54.2333,1930
16100,-34.7833,0.0,-54.2333,1930
16101,-34.7833,0.0,-54.2333,1930
16102,-34.7833,0.0,-54.2333,1930
16103,-34.7833,0.0,-54.2333,1930
16104,-34.7833,0.0,-54.2333,1930
16105,-35.1,0.0,-54.2833,1930
16106,-35.1,0.0,-54.2833,1930
16107,-35.1,0.0,-54.2833,1930
16108,-35.1,2.6,-54.2833,1930
16109,-35.1,0.0,-54.2833,1930
16110,-35.1,2.597,-54.2833,1930
16111,-35.1,0.0,-54.2833,1930
