type,start,end,voyage,latitude,longitude,portVisitId,portVisitName,portVisitFlag,encounteredVesselId,encounteredVesselName,encounteredVesselFlag
fishing,2026-02-05T17:30:10.000Z,2026-02-12T23:57:17.000Z,1,-60.619,-44.8322,,,,,,
fishing,2026-02-01T16:29:59.000Z,2026-02-01T19:09:40.000Z,1,-60.5582,-44.881,,,,,,
fishing,2026-01-13T17:49:24.000Z,2026-02-01T15:27:22.000Z,1,-60.4751,-45.5826,,,,,,
fishing,2026-01-12T19:51:01.000Z,2026-01-13T14:40:07.000Z,1,-60.227,-46.8224,,,,,,
fishing,2026-01-10T15:39:04.000Z,2026-01-10T16:33:13.000Z,1,-60.7315,-45.5338,,,,,,
fishing,2026-01-10T11:48:44.000Z,2026-01-10T13:07:03.000Z,1,-60.7723,-45.5273,,,,,,
fishing,2026-01-09T21:23:04.000Z,2026-01-10T10:20:04.000Z,1,-60.6617,-45.7779,,,,,,
fishing,2026-01-09T12:01:04.000Z,2026-01-09T12:53:23.000Z,1,-60.8953,-45.6153,,,,,,
fishing,2026-01-09T10:48:34.000Z,2026-01-09T11:41:24.000Z,1,-60.8672,-45.582,,,,,,
fishing,2026-01-09T01:43:00.000Z,2026-01-09T02:07:10.000Z,1,-61.1663,-46.8619,,,,,,
fishing,2026-01-08T18:57:34.000Z,2026-01-08T23:38:03.000Z,1,-61.2042,-46.8604,,,,,,
fishing,2026-01-08T13:25:12.000Z,2026-01-08T14:35:04.000Z,1,-61.1554,-46.8708,,,,,,
fishing,2026-01-06T18:51:03.000Z,2026-01-08T12:35:06.000Z,1,-61.0524,-47.0253,,,,,,
fishing,2026-01-06T16:52:04.000Z,2026-01-06T18:00:51.000Z,1,-60.9824,-47.1376,,,,,,
fishing,2026-01-05T18:13:22.000Z,2026-01-06T14:49:04.000Z,1,-60.947,-47.1123,,,,,,
fishing,2026-01-05T09:09:43.000Z,2026-01-05T10:39:11.000Z,1,-61.0015,-46.7825,,,,,,
fishing,2026-01-05T04:41:52.000Z,2026-01-05T05:40:53.000Z,1,-60.7571,-47.1027,,,,,,
fishing,2026-01-04T19:31:48.000Z,2026-01-04T20:22:13.000Z,1,-60.3963,-47.0821,,,,,,
fishing,2026-01-04T10:58:46.000Z,2026-01-04T11:20:02.000Z,1,-60.1067,-44.9245,,,,,,
fishing,2026-01-04T07:07:03.000Z,2026-01-04T08:53:53.000Z,1,-60.1112,-45.0433,,,,,,
fishing,2026-01-03T17:26:42.000Z,2026-01-04T03:19:37.000Z,1,-60.1706,-45.178,,,,,,
fishing,2026-01-02T17:19:18.000Z,2026-01-03T14:40:20.000Z,1,-60.2984,-45.3179,,,,,,
fishing,2025-12-23T20:36:01.000Z,2026-01-02T13:49:20.000Z,1,-60.3483,-45.1008,,,,,,
fishing,2025-12-19T09:51:03.000Z,2025-12-19T12:09:21.000Z,1,-60.2973,-46.4352,,,,,,
fishing,2025-12-19T04:12:05.000Z,2025-12-19T09:08:00.000Z,1,-60.3528,-46.4438,,,,,,
fishing,2025-12-12T17:43:07.000Z,2025-12-18T23:58:28.000Z,1,-60.3418,-46.2651,,,,,,
fishing,2025-12-12T13:39:14.000Z,2025-12-12T14:21:04.000Z,1,-60.3498,-45.8566,,,,,,
fishing,2025-12-12T07:50:07.000Z,2025-12-12T13:05:15.000Z,1,-60.358,-45.8632,,,,,,
fishing,2025-12-12T06:48:14.000Z,2025-12-12T07:11:00.000Z,1,-60.3504,-45.9177,,,,,,
fishing,2025-12-11T21:17:54.000Z,2025-12-12T01:30:39.000Z,1,-60.0511,-46.8891,,,,,,
fishing,2025-12-11T19:16:16.000Z,2025-12-11T20:39:05.000Z,1,-60.0472,-46.91,,,,,,
fishing,2025-12-11T11:04:03.000Z,2025-12-11T11:47:02.000Z,1,-60.0094,-46.8614,,,,,,
fishing,2025-12-10T18:45:06.000Z,2025-12-11T10:47:55.000Z,1,-59.9582,-46.6953,,,,,,
fishing,2025-12-10T17:15:44.000Z,2025-12-10T18:32:14.000Z,1,-59.9515,-46.658,,,,,,
fishing,2025-12-06T17:36:04.000Z,2025-12-10T16:33:05.000Z,1,-60.011,-46.6961,,,,,,
fishing,2025-12-01T20:21:54.000Z,2025-12-06T17:00:05.000Z,1,-60.2299,-46.6024,,,,,,
fishing,2025-12-01T09:49:00.000Z,2025-12-01T12:13:04.000Z,1,-60.2556,-46.0896,,,,,,
fishing,2025-11-30T20:42:21.000Z,2025-11-30T21:45:07.000Z,1,-60.2747,-46.1506,,,,,,
fishing,2025-11-29T21:03:35.000Z,2025-11-29T21:30:35.000Z,1,-59.6299,-46.2984,,,,,,
fishing,2025-11-29T05:54:14.000Z,2025-11-29T06:36:24.000Z,1,-58.604,-43.2437,,,,,,
fishing,2025-11-19T06:24:04.000Z,2025-11-19T10:44:13.000Z,1,-36.4841,-5.2686,,,,,,
fishing,2025-11-18T12:22:53.000Z,2025-11-18T13:51:22.000Z,1,-36.3179,-1.8824,,,,,,
fishing,2025-11-18T05:16:43.000Z,2025-11-18T10:19:45.000Z,1,-36.3217,-1.4237,,,,,,
fishing,2025-11-01T11:10:00.000Z,2025-11-01T13:04:38.000Z,1,-33.8436,18.2315,,,,,,
fishing,2025-11-01T05:09:42.000Z,2025-11-01T05:40:01.000Z,1,-33.7302,18.2687,,,,,,
fishing,2025-08-26T22:16:06.000Z,2025-08-27T07:10:02.000Z,1,-33.8713,18.4472,,,,,,
fishing,2025-08-26T08:11:17.000Z,2025-08-26T10:06:59.000Z,1,-33.8741,18.448,,,,,,
fishing,2025-08-24T09:45:03.000Z,2025-08-24T11:24:17.000Z,1,-35.6038,7.4922,,,,,,
fishing,2025-08-19T16:39:11.000Z,2025-08-19T17:09:42.000Z,1,-39.6127,-20.9842,,,,,,
fishing,2025-08-12T20:03:16.000Z,2025-08-12T22:06:05.000Z,1,-51.1266,-58.0596,,,,,,
fishing,2025-08-12T12:57:19.000Z,2025-08-12T19:39:13.000Z,1,-51.0984,-58.0552,,,,,,
fishing,2025-08-11T23:08:20.000Z,2025-08-12T10:16:19.000Z,1,-51.3467,-57.4494,,,,,,
fishing,2025-08-10T13:33:31.000Z,2025-08-11T14:18:45.000Z,1,-51.5612,-57.9265,,,,,,
fishing,2025-08-04T12:38:12.000Z,2025-08-04T13:02:00.000Z,1,-54.2047,-58.0551,,,,,,
fishing,2025-08-02T05:13:43.000Z,2025-08-02T05:43:00.000Z,1,-62.652,-61.9461,,,,,,
fishing,2025-08-01T03:40:40.000Z,2025-08-01T23:07:55.000Z,1,-63.4474,-60.4245,,,,,,
fishing,2025-08-01T00:42:43.000Z,2025-08-01T01:16:00.000Z,1,-63.432,-60.3641,,,,,,
fishing,2025-07-19T00:04:22.000Z,2025-07-31T23:59:03.000Z,1,-63.5442,-60.3698,,,,,,
fishing,2025-07-17T16:44:52.000Z,2025-07-18T23:58:01.000Z,1,-63.4542,-60.506,,,,,,
fishing,2025-07-15T10:17:53.000Z,2025-07-15T11:07:27.000Z,1,-62.4776,-59.7273,,,,,,
fishing,2025-07-14T21:37:44.000Z,2025-07-14T22:04:32.000Z,1,-62.9597,-57.7248,,,,,,
fishing,2025-06-30T06:56:33.000Z,2025-07-14T19:37:26.000Z,1,-63.0458,-58.0418,,,,,,
fishing,2025-06-30T04:19:16.000Z,2025-06-30T05:45:02.000Z,1,-63.2104,-58.1697,,,,,,
fishing,2025-06-30T03:10:22.000Z,2025-06-30T03:58:00.000Z,1,-63.1776,-58.2394,,,,,,
fishing,2025-06-30T02:16:44.000Z,2025-06-30T02:49:37.000Z,1,-63.1448,-58.2303,,,,,,
fishing,2025-06-28T17:36:26.000Z,2025-06-29T09:52:08.000Z,1,-62.5805,-59.5893,,,,,,
fishing,2025-06-28T12:14:53.000Z,2025-06-28T13:33:13.000Z,1,-62.4693,-59.6874,,,,,,
fishing,2025-06-28T08:43:11.000Z,2025-06-28T10:03:08.000Z,1,-62.5239,-59.1383,,,,,,
fishing,2025-06-28T00:51:21.000Z,2025-06-28T01:11:35.000Z,1,-63.0815,-58.2936,,,,,,
fishing,2025-06-24T03:18:40.000Z,2025-06-27T22:31:31.000Z,1,-63.2258,-58.1553,,,,,,
fishing,2025-06-23T22:21:56.000Z,2025-06-24T02:57:02.000Z,1,-63.0863,-58.2745,,,,,,
fishing,2025-06-17T13:03:41.000Z,2025-06-22T08:23:14.000Z,1,-62.999,-58.5001,,,,,,
fishing,2025-05-31T11:46:13.000Z,2025-06-16T19:01:28.000Z,1,-64.3803,-61.8098,,,,,,
fishing,2025-05-30T08:11:10.000Z,2025-05-30T08:36:12.000Z,1,-62.4798,-59.7277,,,,,,
fishing,2025-05-28T05:37:19.000Z,2025-05-28T07:56:01.000Z,1,-62.4829,-59.6926,,,,,,
fishing,2025-05-27T19:37:08.000Z,2025-05-28T03:36:37.000Z,1,-62.473,-59.5744,,,,,,
fishing,2025-05-18T19:35:15.000Z,2025-05-27T00:16:13.000Z,1,-64.4038,-62.1155,,,,,,
fishing,2025-05-18T16:25:49.000Z,2025-05-18T18:41:31.000Z,1,-64.4736,-62.0608,,,,,,
fishing,2025-05-18T13:59:21.000Z,2025-05-18T15:51:10.000Z,1,-64.4968,-62.1538,,,,,,
fishing,2025-05-17T19:44:42.000Z,2025-05-18T10:29:00.000Z,1,-64.5167,-62.3181,,,,,,
fishing,2025-05-17T14:48:22.000Z,2025-05-17T17:30:29.000Z,1,-64.4589,-61.9893,,,,,,
fishing,2025-05-15T12:02:09.000Z,2025-05-17T13:58:00.000Z,1,-64.4275,-61.8497,,,,,,
fishing,2025-05-13T11:30:03.000Z,2025-05-15T01:23:12.000Z,1,-63.0685,-58.1199,,,,,,
fishing,2025-05-08T06:19:11.000Z,2025-05-13T05:05:43.000Z,1,-63.1382,-58.761,,,,,,
fishing,2025-04-29T07:33:20.000Z,2025-05-06T20:54:20.000Z,1,-63.1348,-58.7433,,,,,,
fishing,2025-04-27T07:57:15.000Z,2025-04-27T08:57:24.000Z,1,-62.4741,-59.7242,,,,,,
fishing,2025-04-26T22:01:05.000Z,2025-04-27T03:03:05.000Z,1,-62.4639,-59.6229,,,,,,
fishing,2025-04-26T14:09:04.000Z,2025-04-26T15:23:04.000Z,1,-62.4825,-59.5111,,,,,,
fishing,2025-04-25T00:01:31.000Z,2025-04-26T09:22:12.000Z,1,-63.0635,-58.7377,,,,,,
fishing,2025-04-23T01:17:51.000Z,2025-04-24T23:59:22.000Z,1,-63.0745,-58.6397,,,,,,
fishing,2025-04-22T03:08:05.000Z,2025-04-22T20:49:44.000Z,1,-63.4407,-60.2819,,,,,,
fishing,2025-04-20T20:54:31.000Z,2025-04-20T22:12:46.000Z,1,-62.6181,-55.573,,,,,,
fishing,2025-04-20T17:26:06.000Z,2025-04-20T17:46:24.000Z,1,-62.4412,-54.8602,,,,,,
fishing,2025-04-11T22:14:14.000Z,2025-04-19T02:31:03.000Z,1,-60.3992,-46.1251,,,,,,
fishing,2025-04-11T17:53:34.000Z,2025-04-11T20:34:43.000Z,1,-60.3784,-46.0643,,,,,,
fishing,2025-04-05T21:17:55.000Z,2025-04-10T21:52:05.000Z,1,-60.4485,-46.1798,,,,,,
fishing,2025-03-23T16:11:41.000Z,2025-04-03T04:45:26.000Z,1,-60.4798,-45.6838,,,,,,
fishing,2025-03-23T10:10:45.000Z,2025-03-23T10:37:16.000Z,1,-60.4085,-45.9763,,,,,,
fishing,2025-03-22T10:42:12.000Z,2025-03-22T11:41:08.000Z,1,-60.7137,-45.5388,,,,,,
fishing,2025-03-21T14:32:50.000Z,2025-03-22T10:18:02.000Z,1,-60.7071,-45.5553,,,,,,
fishing,2025-03-20T06:49:48.000Z,2025-03-20T12:24:28.000Z,1,-60.7102,-45.534,,,,,,
fishing,2025-03-19T06:03:14.000Z,2025-03-19T08:31:35.000Z,1,-60.5149,-45.3243,,,,,,
fishing,2025-03-19T00:00:07.000Z,2025-03-19T00:56:46.000Z,1,-60.3177,-46.1027,,,,,,
fishing,2025-03-07T17:49:01.000Z,2025-03-18T23:51:09.000Z,1,-60.4597,-45.6932,,,,,,
fishing,2025-03-07T16:20:02.000Z,2025-03-07T17:13:44.000Z,1,-60.5341,-44.9488,,,,,,
fishing,2025-03-05T22:35:06.000Z,2025-03-06T08:56:08.000Z,1,-60.7062,-45.5587,,,,,,
fishing,2025-03-04T17:14:53.000Z,2025-03-04T17:36:10.000Z,1,-60.7109,-45.5453,,,,,,
fishing,2025-03-02T18:21:49.000Z,2025-03-04T07:25:00.000Z,1,-60.4895,-45.1717,,,,,,
fishing,2025-02-26T00:00:20.000Z,2025-03-02T11:43:08.000Z,1,-60.4036,-46.2719,,,,,,
fishing,2025-02-20T22:04:54.000Z,2025-02-25T23:49:00.000Z,1,-60.4953,-45.1168,,,,,,
fishing,2025-02-20T18:27:20.000Z,2025-02-20T19:28:25.000Z,1,-60.5551,-45.2003,,,,,,
fishing,2025-02-20T11:25:24.000Z,2025-02-20T12:03:00.000Z,1,-60.575,-45.2909,,,,,,
fishing,2025-02-20T00:45:11.000Z,2025-02-20T10:05:00.000Z,1,-60.5439,-45.1869,,,,,,
fishing,2025-02-19T14:45:00.000Z,2025-02-19T19:51:14.000Z,1,-60.3891,-46.4566,,,,,,
fishing,2025-02-10T14:24:31.000Z,2025-02-19T13:34:00.000Z,1,-60.3681,-46.0727,,,,,,
fishing,2025-02-10T02:13:01.000Z,2025-02-10T13:19:03.000Z,1,-60.4054,-46.0326,,,,,,
fishing,2025-02-08T08:34:38.000Z,2025-02-08T09:08:36.000Z,1,-60.45,-45.3156,,,,,,
fishing,2025-01-16T00:00:05.000Z,2025-02-08T00:44:09.000Z,1,-60.3874,-46.1124,,,,,,
fishing,2025-01-15T17:21:55.000Z,2025-01-15T23:36:06.000Z,1,-60.4208,-46.0537,,,,,,
fishing,2025-01-12T19:52:46.000Z,2025-01-12T22:42:43.000Z,1,-64.2867,-61.7691,,,,,,
fishing,2025-01-12T17:36:46.000Z,2025-01-12T18:37:26.000Z,1,-64.2453,-61.7396,,,,,,
fishing,2025-01-12T11:06:01.000Z,2025-01-12T15:47:02.000Z,1,-64.2417,-61.7229,,,,,,
fishing,2025-01-12T09:03:23.000Z,2025-01-12T09:26:31.000Z,1,-64.2293,-61.6961,,,,,,
fishing,2025-01-12T03:08:17.000Z,2025-01-12T04:13:23.000Z,1,-64.241,-61.6852,,,,,,
fishing,2025-01-10T00:32:59.000Z,2025-01-11T23:58:01.000Z,1,-64.3831,-61.8025,,,,,,
fishing,2025-01-08T15:32:29.000Z,2025-01-09T09:18:45.000Z,1,-64.5026,-61.8671,,,,,,
fishing,2025-01-08T11:05:12.000Z,2025-01-08T11:44:00.000Z,1,-64.3364,-62.0801,,,,,,
fishing,2025-01-08T07:11:58.000Z,2025-01-08T10:08:01.000Z,1,-64.4574,-61.9677,,,,,,
fishing,2025-01-07T21:45:00.000Z,2025-01-08T07:00:00.000Z,1,-64.3721,-61.7447,,,,,,
fishing,2025-01-07T17:06:18.000Z,2025-01-07T21:25:38.000Z,1,-64.3836,-61.8366,,,,,,
fishing,2024-12-25T08:49:19.000Z,2025-01-07T16:55:07.000Z,1,-64.3838,-61.8615,,,,,,
fishing,2024-12-25T05:22:08.000Z,2024-12-25T08:17:00.000Z,1,-64.3795,-61.8278,,,,,,
fishing,2024-12-24T13:10:48.000Z,2024-12-25T05:10:12.000Z,1,-64.3895,-61.8828,,,,,,
fishing,2024-12-22T16:38:27.000Z,2024-12-23T10:39:15.000Z,1,-64.5308,-61.9225,,,,,,
fishing,2024-12-14T16:35:02.000Z,2024-12-22T13:41:26.000Z,1,-64.4339,-61.7434,,,,,,
fishing,2024-12-13T22:31:24.000Z,2024-12-14T09:51:06.000Z,1,-64.3588,-61.7608,,,,,,
fishing,2024-12-13T20:01:14.000Z,2024-12-13T21:36:00.000Z,1,-64.5374,-61.8929,,,,,,
fishing,2024-12-13T07:18:53.000Z,2024-12-13T18:05:04.000Z,1,-64.4653,-61.7368,,,,,,
fishing,2024-12-13T06:30:49.000Z,2024-12-13T07:06:06.000Z,1,-64.3941,-61.8418,,,,,,
fishing,2024-12-13T00:49:11.000Z,2024-12-13T01:49:51.000Z,1,-64.4325,-61.7576,,,,,,
fishing,2024-12-13T00:09:57.000Z,2024-12-13T00:31:20.000Z,1,-64.4597,-61.9046,,,,,,
fishing,2024-12-12T13:50:01.000Z,2024-12-12T23:38:09.000Z,1,-64.3403,-61.6498,,,,,,
fishing,2024-12-12T09:45:11.000Z,2024-12-12T11:05:11.000Z,1,-64.4407,-61.8256,,,,,,
fishing,2024-12-11T15:54:03.000Z,2024-12-12T02:22:07.000Z,1,-64.4466,-61.8859,,,,,,
fishing,2024-12-04T22:07:19.000Z,2024-12-11T15:38:31.000Z,1,-64.3647,-61.8134,,,,,,
fishing,2024-12-04T07:48:21.000Z,2024-12-04T08:10:00.000Z,1,-64.2101,-61.4608,,,,,,
fishing,2024-11-25T07:58:45.000Z,2024-11-25T11:11:05.000Z,1,-44.998,-13.361,,,,,,
fishing,2024-11-18T02:00:26.000Z,2024-11-18T05:00:27.000Z,1,-33.8749,18.4496,,,,,,
fishing,2024-11-16T12:24:35.000Z,2024-11-16T14:08:28.000Z,1,-33.89,18.3674,,,,,,
fishing,2024-11-16T09:57:35.000Z,2024-11-16T10:52:34.000Z,1,-33.889,18.3709,,,,,,
fishing,2024-10-28T04:16:01.000Z,2024-10-28T04:59:28.000Z,1,-33.0512,27.9627,,,,,,
fishing,2024-10-28T02:36:22.000Z,2024-10-28T03:49:55.000Z,1,-33.0304,27.9627,,,,,,
fishing,2024-09-24T15:23:15.000Z,2024-09-24T16:18:37.000Z,1,-39.3165,-2.5097,,,,,,
fishing,2024-09-15T15:48:54.000Z,2024-09-17T00:29:01.000Z,1,-53.5521,-37.217,,,,,,
fishing,2024-09-15T11:27:01.000Z,2024-09-15T14:51:00.000Z,1,-53.5655,-37.1404,,,,,,
fishing,2024-09-15T06:33:07.000Z,2024-09-15T11:16:16.000Z,1,-53.5878,-37.0592,,,,,,
fishing,2024-09-14T23:42:10.000Z,2024-09-15T04:51:15.000Z,1,-53.5916,-37.1489,,,,,,
fishing,2024-09-14T20:57:13.000Z,2024-09-14T23:19:02.000Z,1,-53.539,-37.0211,,,,,,
fishing,2024-09-11T05:18:08.000Z,2024-09-14T16:55:02.000Z,1,-53.5862,-37.3686,,,,,,
fishing,2024-09-08T20:29:25.000Z,2024-09-08T22:30:02.000Z,1,-54.1702,-36.3871,,,,,,
fishing,2024-09-04T06:35:02.000Z,2024-09-08T15:17:15.000Z,1,-53.6061,-37.3753,,,,,,
fishing,2024-09-03T21:33:34.000Z,2024-09-04T05:32:01.000Z,1,-53.5807,-37.3773,,,,,,
fishing,2024-09-03T12:55:07.000Z,2024-09-03T21:17:23.000Z,1,-53.5974,-37.3727,,,,,,
fishing,2024-09-03T07:39:32.000Z,2024-09-03T09:23:00.000Z,1,-53.6307,-38.0129,,,,,,
fishing,2024-09-03T05:35:52.000Z,2024-09-03T06:38:26.000Z,1,-53.6832,-38.2519,,,,,,
fishing,2024-09-03T04:38:01.000Z,2024-09-03T05:18:00.000Z,1,-53.717,-38.4605,,,,,,
fishing,2024-09-02T19:09:23.000Z,2024-09-02T20:02:15.000Z,1,-53.6932,-38.5922,,,,,,
fishing,2024-08-25T00:58:04.000Z,2024-09-02T17:36:03.000Z,1,-53.6522,-38.2875,,,,,,
fishing,2024-08-24T18:16:41.000Z,2024-08-24T18:39:02.000Z,1,-53.8113,-38.8347,,,,,,
fishing,2024-08-22T08:37:26.000Z,2024-08-24T02:35:31.000Z,1,-53.8102,-36.0793,,,,,,
fishing,2024-08-22T01:02:09.000Z,2024-08-22T02:29:01.000Z,1,-53.9379,-35.6715,,,,,,
fishing,2024-08-21T22:11:43.000Z,2024-08-21T23:10:12.000Z,1,-54.0874,-35.7991,,,,,,
fishing,2024-08-21T16:07:13.000Z,2024-08-21T17:18:32.000Z,1,-54.4067,-35.3233,,,,,,
fishing,2024-08-20T21:25:56.000Z,2024-08-20T22:25:58.000Z,1,-54.4564,-35.6041,,,,,,
fishing,2024-08-15T13:44:47.000Z,2024-08-20T14:49:21.000Z,1,-53.7842,-36.1904,,,,,,
fishing,2024-08-15T12:57:17.000Z,2024-08-15T13:32:13.000Z,1,-53.8395,-35.9917,,,,,,
fishing,2024-08-15T10:47:29.000Z,2024-08-15T11:57:33.000Z,1,-53.873,-35.7701,,,,,,
fishing,2024-08-15T09:39:37.000Z,2024-08-15T10:27:03.000Z,1,-53.9422,-35.8481,,,,,,
fishing,2024-08-15T06:56:06.000Z,2024-08-15T07:44:20.000Z,1,-54.0874,-36.2185,,,,,,
fishing,2024-08-14T16:19:24.000Z,2024-08-15T02:52:29.000Z,1,-54.2314,-36.5467,,,,,,
fishing,2024-08-12T10:45:43.000Z,2024-08-13T19:50:12.000Z,1,-53.8724,-35.8331,,,,,,
fishing,2024-08-10T19:10:09.000Z,2024-08-10T19:52:30.000Z,1,-54.2796,-36.4299,,,,,,
fishing,2024-08-10T11:02:08.000Z,2024-08-10T17:42:11.000Z,1,-54.2238,-36.4755,,,,,,
fishing,2024-08-10T08:32:37.000Z,2024-08-10T10:46:37.000Z,1,-54.1944,-36.3674,,,,,,
fishing,2024-08-06T09:26:10.000Z,2024-08-10T01:58:40.000Z,1,-54.3287,-35.2716,,,,,,
fishing,2024-08-06T07:50:03.000Z,2024-08-06T08:30:16.000Z,1,-54.4314,-35.2146,,,,,,
fishing,2024-08-06T04:44:28.000Z,2024-08-06T06:55:20.000Z,1,-54.386,-35.2743,,,,,,
fishing,2024-08-05T10:21:06.000Z,2024-08-05T17:42:29.000Z,1,-54.2045,-36.4532,,,,,,
fishing,2024-08-05T05:01:01.000Z,2024-08-05T09:50:27.000Z,1,-54.2306,-36.5477,,,,,,
fishing,2024-08-05T04:00:20.000Z,2024-08-05T04:33:47.000Z,1,-54.2218,-36.5065,,,,,,
fishing,2024-07-22T02:26:00.000Z,2024-08-04T22:59:50.000Z,1,-53.8485,-35.8673,,,,,,
fishing,2024-07-21T13:17:42.000Z,2024-07-21T14:35:50.000Z,1,-54.2083,-36.4899,,,,,,
fishing,2024-07-21T11:00:00.000Z,2024-07-21T12:42:30.000Z,1,-54.2305,-36.4317,,,,,,
fishing,2024-07-20T09:43:06.000Z,2024-07-20T11:41:47.000Z,1,-54.2774,-36.4577,,,,,,
fishing,2024-07-20T07:29:10.000Z,2024-07-20T08:18:08.000Z,1,-54.1881,-36.4007,,,,,,
fishing,2024-07-13T04:43:47.000Z,2024-07-19T19:32:50.000Z,1,-53.9817,-35.7102,,,,,,
fishing,2024-07-12T20:22:34.000Z,2024-07-13T03:31:04.000Z,1,-54.0391,-35.7383,,,,,,
fishing,2024-07-12T19:05:48.000Z,2024-07-12T19:59:03.000Z,1,-53.8454,-35.9821,,,,,,
fishing,2024-07-12T12:06:04.000Z,2024-07-12T13:26:17.000Z,1,-54.2188,-36.538,,,,,,
fishing,2024-07-11T15:37:47.000Z,2024-07-11T17:08:08.000Z,1,-54.2206,-36.5759,,,,,,
fishing,2024-07-10T12:36:07.000Z,2024-07-11T11:18:03.000Z,1,-54.2068,-36.5495,,,,,,
fishing,2024-06-30T19:20:32.000Z,2024-07-10T05:41:46.000Z,1,-53.7376,-36.6321,,,,,,
fishing,2024-06-30T17:58:01.000Z,2024-06-30T18:31:04.000Z,1,-53.8339,-36.5491,,,,,,
fishing,2024-06-29T23:16:33.000Z,2024-06-30T09:44:41.000Z,1,-54.2817,-36.4311,,,,,,
fishing,2024-06-29T08:24:59.000Z,2024-06-29T09:52:30.000Z,1,-54.2808,-36.4229,,,,,,
fishing,2024-06-29T04:23:18.000Z,2024-06-29T07:34:10.000Z,1,-54.1766,-36.3853,,,,,,
fishing,2024-06-16T13:09:53.000Z,2024-06-28T19:11:51.000Z,1,-54.0537,-35.8308,,,,,,
fishing,2024-06-15T13:03:19.000Z,2024-06-16T08:31:49.000Z,1,-54.4759,-35.8271,,,,,,
fishing,2024-06-15T09:19:47.000Z,2024-06-15T09:46:01.000Z,1,-54.093,-35.7886,,,,,,
fishing,2024-06-07T15:31:03.000Z,2024-06-15T03:33:02.000Z,1,-53.8426,-36.4242,,,,,,
fishing,2024-06-07T13:37:58.000Z,2024-06-07T14:04:16.000Z,1,-53.9604,-36.2007,,,,,,
fishing,2024-06-06T18:47:43.000Z,2024-06-07T11:33:01.000Z,1,-54.2835,-36.4275,,,,,,
fishing,2024-06-06T15:44:37.000Z,2024-06-06T17:14:38.000Z,1,-54.282,-36.4608,,,,,,
fishing,2024-06-06T08:22:17.000Z,2024-06-06T14:53:39.000Z,1,-54.2679,-36.4489,,,,,,
fishing,2024-05-31T02:45:06.000Z,2024-06-06T06:36:44.000Z,1,-54.2366,-35.6852,,,,,,
fishing,2024-05-30T22:37:02.000Z,2024-05-31T01:24:39.000Z,1,-54.2324,-35.6715,,,,,,
fishing,2024-05-30T18:32:06.000Z,2024-05-30T19:07:29.000Z,1,-54.152,-36.2479,,,,,,
fishing,2024-05-30T05:32:54.000Z,2024-05-30T10:54:03.000Z,1,-54.2236,-36.5421,,,,,,
fishing,2024-05-27T19:43:36.000Z,2024-05-28T10:54:15.000Z,1,-54.2876,-36.4773,,,,,,
fishing,2024-05-27T17:21:39.000Z,2024-05-27T18:38:53.000Z,1,-54.2876,-36.4779,,,,,,
fishing,2024-05-27T13:01:05.000Z,2024-05-27T14:39:46.000Z,1,-54.276,-36.4553,,,,,,
fishing,2024-05-27T07:57:57.000Z,2024-05-27T09:42:27.000Z,1,-54.0741,-35.7702,,,,,,
fishing,2024-05-26T05:19:25.000Z,2024-05-26T06:46:26.000Z,1,-53.6885,-36.8265,,,,,,
fishing,2024-05-23T21:52:29.000Z,2024-05-23T22:22:40.000Z,1,-59.1835,-45.2218,,,,,,
fishing,2024-05-23T20:48:25.000Z,2024-05-23T21:39:05.000Z,1,-59.2198,-45.3356,,,,,,
fishing,2024-05-23T19:21:22.000Z,2024-05-23T19:51:35.000Z,1,-59.3239,-45.5902,,,,,,
fishing,2024-05-23T14:49:59.000Z,2024-05-23T18:54:06.000Z,1,-59.496,-45.8366,,,,,,
fishing,2024-05-23T12:59:05.000Z,2024-05-23T14:34:03.000Z,1,-59.4383,-46.0921,,,,,,
fishing,2024-05-22T12:38:19.000Z,2024-05-22T15:35:04.000Z,1,-59.7021,-52.9979,,,,,,
fishing,2024-05-12T09:54:02.000Z,2024-05-20T16:55:55.000Z,1,-64.4844,-61.7014,,,,,,
fishing,2024-05-11T11:38:00.000Z,2024-05-11T17:59:01.000Z,1,-64.53,-61.9132,,,,,,
fishing,2024-05-10T11:10:01.000Z,2024-05-10T15:11:53.000Z,1,-64.5571,-61.9703,,,,,,
fishing,2024-05-09T20:36:00.000Z,2024-05-10T00:47:02.000Z,1,-64.476,-62.0453,,,,,,
fishing,2024-05-04T16:20:14.000Z,2024-05-09T19:50:13.000Z,1,-64.4214,-61.7561,,,,,,
fishing,2024-05-04T04:23:01.000Z,2024-05-04T05:14:51.000Z,1,-62.9676,-58.3665,,,,,,
fishing,2024-04-26T21:14:10.000Z,2024-05-04T03:31:14.000Z,1,-62.9047,-57.5251,,,,,,
fishing,2024-04-24T21:56:46.000Z,2024-04-25T04:00:56.000Z,1,-62.4746,-59.7122,,,,,,
fishing,2024-04-24T09:00:08.000Z,2024-04-24T09:57:08.000Z,1,-62.7317,-58.6502,,,,,,
fishing,2024-04-06T10:30:16.000Z,2024-04-23T21:19:17.000Z,1,-63.6819,-59.935,,,,,,
fishing,2024-03-31T21:32:49.000Z,2024-04-01T06:50:50.000Z,1,-62.4733,-59.7171,,,,,,
fishing,2024-03-31T12:18:41.000Z,2024-03-31T14:00:06.000Z,1,-62.4625,-59.6656,,,,,,
